,bagging,random forest,boost tree
0,0.9373297002724796,0.877922077922078,0.7691056910569106
1,0.7654320987654322,0.4927536231884059,0.24324324324324323
2,0.9850746268656716,0.507936507936508,0.2380952380952381
3,0.7692307692307692,0.4,0.22222222222222227
4,0.759493670886076,0.7027027027027025,0.4
5,0.9771689497716894,0.8703703703703703,0.5590062111801243
6,0.8484848484848484,0.43636363636363634,0.14285714285714285
7,0.7999999999999999,0.42857142857142855,0.36734693877551017
